DOCFEC;DOCSER;DOCNUM;CODALM;CODTER;DTOCAB;BASEBAS;IMPTBAS;RECBAS;FECORD;NUMORD;CODMAQ;MARCAD;FORPAG;PORFIN;RFDPP;PORBAS;OBSERV;FECFAC;NUMFAC;DESHOR;PREHOR;NUMKM;PREKM;TIPVEN;TIPFAC;PRESER;PRENUM;DIETENT;CLABLO;SERFAC;CODOPEGRA;CODOPEAUT;PORREA;KMREA;HORREA;DIETREA
07/12/2005;51;000107;01;300;20;33,58;5,37;0;;;;;1;0;0;0;ALBARAN Nº 130;31/12/2005;000151;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
09/12/2005;51;000108;01;837;0;7;1,12;0;;;;;11;0;0;0;ALBARAN Nº 132;31/12/2005;000148;0;0;0;6;R;P;;;0;F;50;AS;AS;0;0;0;0
13/12/2005;51;000109;01;1101;0;2,48;0,4;0;;;;;0;0;0;0;ALBARAN Nº 135;31/12/2005;000153;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
14/12/2005;51;000110;01;274;0;12,24;1,96;0;;;;;11;0;0;0;ALBARAN Nº 137;31/12/2005;000141;0;0;0;0;R;P;;;0;F;50;AB;AS;0;0;0;0
14/12/2005;51;000111;01;275;0;16,49;2,64;0;;;;;41;0;0;0;ALBARAN Nº 138;31/12/2005;000139;0;21;0;0,25;R;P;;;0;F;50;AS;AS;0;0;0;0
15/12/2005;51;000112;01;256;0;2,48;0,4;0;;;;;11;0;0;0;ALBARAN Nº 139;31/12/2005;000123;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
15/12/2005;51;000113;01;50;0;106,18;16,99;0;;;;;45;0;0;0;ALBARAN Nº 141 PEDIDO Nº 3099644 POS. Nº 1;15/01/2006;000012;0;0;0;0,3;R;A;;;0;F;60;AB;AS;0;0;0;0
16/12/2005;51;000114;01;824;0;5,6;0,9;0;;;;;0;0;0;0;ALBARAN Nº 143;31/12/2005;000154;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
16/12/2005;51;000115;01;314;0;1,88;0,3;0;;;;;41;0;0;0;ALBARAN Nº 144;31/12/2005;000149;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
16/12/2005;51;000116;01;268;15;119,73;19,16;0;;;;;11;0;0;0;ALBARAN Nº 145;31/12/2005;000142;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
16/12/2005;51;000117;01;837;0;113,32;18,13;0;;;;;11;0;0;0;ALBARAN Nº 146;31/12/2005;000148;0;0;0;6;R;P;;;0;F;50;AS;AS;0;0;0;0
16/12/2005;51;000118;01;824;0;2,98;0,48;0;;;;;0;0;0;0;ALBARAN Nº 147;31/12/2005;000154;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
19/12/2005;51;000119;01;300;20;16,46;2,63;0;;;;;1;0;0;0;ALBARAN Nº 149;31/12/2005;000151;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
19/12/2005;51;000120;01;1101;0;11,78;1,88;0;;;;;0;0;0;0;ALBARAN Nº 153;31/12/2005;000153;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
20/12/2005;51;000121;01;310;0;49,92;7,99;0;;;;;40;0;0;0;ALBARAN Nº 154;31/12/2005;000152;0;0;0;0;R;P;;;0;F;50;AB;AS;0;0;0;0
20/12/2005;51;000122;01;314;0;57,1;9,14;0;;;;;41;0;0;0;ALBARAN Nº 155;31/12/2005;000149;0;0;0;0;R;P;;;0;F;50;AB;AS;0;0;0;0
20/12/2005;51;000123;01;9;0;2,9;0,46;0;;;;;45;0;0;0;ALBARAN Nº 156;31/12/2005;000143;0;22,5;0;0,3;R;P;;;0;F;50;AS;AS;0;0;0;0
20/12/2005;51;000124;01;1101;0;2,29;0,37;0;;;;;0;0;0;0;ALBARAN Nº 157;31/12/2005;000153;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
20/12/2005;51;000125;01;133;0;30;4,8;0;;;;;2;0;0;0;ALBARAN Nº 158;31/12/2005;000146;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
20/12/2005;51;000126;01;300;20;2,2;0,35;0;;;;;1;0;0;0;ALBRAN Nº 159;31/12/2005;000151;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
21/12/2005;51;000127;01;275;0;31,34;5,01;0;;;;;41;0;0;0;ALBARAN Nº 163;31/12/2005;000139;0;21;0;0,25;R;P;;;0;F;50;AS;AS;0;0;0;0
22/12/2005;51;000128;01;314;0;6,36;1,02;0;;;;;41;0;0;0;ALBRAN Nº 165;31/12/2005;000149;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
22/12/2005;52;000009;01;00;0;70;0;0;;;;;0;0;0;0;;22/12/2005;000009;0;0;0;0;R;A;;;0;F;52;AS;AS;0;0;0;0
01/12/2005;52;000010;01;929;0;13,28;0;0;;;;;0;0;0;0;ALBARANES Nº 80-94 ;01/12/2005;000010;0;0;0;0;R;A;;;0;F;52;AB;AS;0;0;0;0
15/12/2005;52;000011;01;930;0;130,39;0;0;;;;;0;0;0;0;;15/12/2005;000011;0;0;0;0;R;A;;;0;F;52;AB;AS;0;0;0;0
22/12/2005;51;000129;01;824;0;11,25;1,8;0;;;;;0;0;0;0;ALBARAN Nº 167;31/12/2005;000154;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
22/12/2005;51;000130;01;141;0;18,8;3,01;0;;;;;11;0;0;0;ALBARAN Nº 168;31/12/2005;000150;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
23/12/2005;51;000131;01;348;0;14,4;2,3;0;;;;;2;0;0;0;ALBARAN Nº 170 - 171;31/12/2005;000144;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
23/12/2005;52;000012;01;1014;0;67,5;0;0;20/12/2005;000604;TUBO;;11;0;0;0;;23/12/2005;000012;0;0;0;0;T;P;;;0;F;52;AB;AS;0;0;0;0
21/12/2005;52;000013;01;00;0;29,5;0;0;;;;;0;0;0;0;;21/12/2005;000013;0;0;0;0;R;A;;;0;F;52;AS;AS;0;0;0;0
27/12/2005;51;000132;01;8;0;3,2;0,51;0;;;;;11;0;0;0;ALBARAN Nº 173;31/12/2005;000137;0;19;0;10;R;P;;;0;F;50;AS;AS;0;0;0;0
27/12/2005;51;000133;01;141;0;9,4;1,5;0;;;;;11;0;0;0;ALBARAN Nº 176;31/12/2005;000150;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
27/12/2005;51;000134;01;300;20;118,03;18,88;0;;;;;1;0;0;0;ALBARAN Nº 177;31/12/2005;000151;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
27/12/2005;51;000135;01;837;0;34,24;5,48;0;;;;;11;0;0;0;ALBARAN Nº 178;31/12/2005;000148;0;0;0;6;R;P;;;0;F;50;AS;AS;0;0;0;0
28/12/2005;51;000136;01;914;0;30,14;4,82;0;;;;;11;0;0;0;ALBARAN Nº 179;31/12/2005;000138;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
28/12/2005;51;000137;01;314;0;1,24;0,2;0;;;;;41;0;0;0;ALBARAN Nº 180;31/12/2005;000149;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
28/12/2005;51;000138;01;8;0;5,67;0,91;0;;;;;11;0;0;0;ALBARAN Nº 181;31/12/2005;000137;0;19;0;10;R;P;;;0;F;50;AS;AS;0;0;0;0
28/12/2005;51;000139;01;310;0;40,17;6,43;0;;;;;40;0;0;0;ALBARAN Nº 182;31/12/2005;000152;0;0;0;0;R;P;;;0;F;50;AB;AS;0;0;0;0
28/12/2005;51;000140;01;8;0;4,37;0,7;0;;;;;11;0;0;0;ALBARAN Nº 183;31/12/2005;000137;0;19;0;10;R;P;;;0;F;50;AS;AS;0;0;0;0
28/12/2005;51;000141;01;891;0;67,47;10,8;0;;;;;1;0;0;0;ALBARAN Nº 184;31/12/2005;000145;0;23;0;0,3;R;A;;;0;F;50;AS;AS;0;0;0;0
28/12/2005;51;000142;01;275;0;15,74;2,52;0;;;;;41;0;0;0;ALBARAN Nº 185;31/12/2005;000139;0;21;0;0,25;R;P;;;0;F;50;AS;AS;0;0;0;0
30/12/2005;52;000014;01;00;0;21;0;0;;;;;0;0;0;0;ALBNARANES Nº 174-175-188;30/12/2005;000014;0;0;0;0;R;A;;;0;F;52;AS;AS;0;0;0;0
29/12/2005;51;000143;01;8;0;5,29;0,85;0;;;;;11;0;0;0;ALBARAN Nº 187;31/12/2005;000137;0;19;0;10;R;P;;;0;F;50;AS;AS;0;0;0;0
30/12/2005;51;000144;01;310;0;23,76;3,8;0;;;;;40;0;0;0;ALBARAN Nº 189;31/12/2005;000152;0;0;0;0;R;P;;;0;F;50;AB;AS;0;0;0;0
30/12/2005;51;000145;01;314;0;1,66;0,27;0;;;;;41;0;0;0;ALBARAN Nº 190;31/12/2005;000149;0;0;0;0;R;P;;;0;F;50;AS;AS;0;0;0;0
01/12/2005;51;000146;01;935;0;78,49;12,56;0;;;;;0;0;0;0;PAGADO CONTRA REEMBOLSO SEUR ALB. 124 ;31/12/2005;000128;0;0;0;0;R;P;;;0;F;50;AB;AB;0;0;0;0
07/12/2005;51;000147;01;933;0;17,24;2,76;0;;;;;0;0;0;0;PAGADO EFECTIVO ALB. . 131 ;31/12/2005;000129;0;0;0;0;R;P;;;0;F;50;AB;AB;0;0;0;0
15/12/2005;51;000148;01;934;0;99,36;15,9;0;;;;;0;0;0;0;PAGADO EFECTIVO ALB. 142 ;31/12/2005;000130;0;0;0;0;R;P;;;0;F;50;AB;AB;0;0;0;0
02/11/2005;52;000015;01;0;0;8,61;0;0;;;;;0;0;0;0;PAGADO ALB. 1011 ;02/11/2005;000015;0;23;0;0,3;R;A;;;0;F;52;AB;AB;0;0;0;0
04/01/2006;62;000001;01;00;0;75,74;0;0;;;;;0;0;0;0;ALBARANES Nº 78-195-197-202;04/01/2006;000001;0;0;0;0;R;A;;;0;F;62;AB;AS;0;0;0;0
31/12/2005;52;000016;01;99999;0;9752,25;0;0;18/10/2005;000542;2001 TALLER;;0;0;0;217,72;;31/12/2005;000016;0;0;360;0;T;P;;;0;F;52;AB;AB;217,72;360;0;0
03/01/2006;61;000001;01;906;0;39,28;6,28;0;;;;;0;0;0;0;ALBARAN Nº 193;31/01/2006;000046;0;0;0;0;R;P;;;0;F;60;AB;AS;0;0;0;0
03/01/2006;61;000002;01;410;0;1,35;0,22;0;;;;;1;0;0;0;ALBARAN Nº 194;31/08/2006;000597;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
03/01/2006;61;000003;01;824;0;7,22;1,16;0;;;;;0;0;0;0;ALBARAN Nº 195;31/01/2006;000046;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
04/01/2006;61;000004;01;824;0;22,85;3,66;0;;;;;0;0;0;0;ALBARAN Nº 198;31/01/2006;000046;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
04/01/2006;61;000005;01;360;0;5,44;0,87;0;;;;;11;0;0;0;ALBARAN Nº 199;31/01/2006;000057;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
04/01/2006;61;000006;01;314;0;1,29;0,21;0;;;;;41;0;0;0;ALBARAN Nº 200;28/02/2006;000120;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
04/01/2006;61;000007;01;133;0;66,6;10,66;0;;;;;2;0;0;0;ALBARAN Nº 201;31/01/2006;000042;0;0;0;0;R;P;;;0;F;60;AB;AS;0;0;0;0
05/01/2006;61;000008;01;310;0;58,85;9,42;0;;;;;40;0;0;0;ALBARAN Nº 203;31/01/2006;000041;0;0;0;0;R;P;;;0;F;60;AB;AS;0;0;0;0
09/01/2006;61;000009;01;300;20;4,8;0,77;0;;;;;1;0;0;0;ALBARAN Nº 204;31/01/2006;000044;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
09/01/2006;61;000010;01;281;0;176,01;28,16;0;;;;;0;0;0;0;ALBARAN Nº 205;31/01/2006;000045;0;0;0;0;R;P;;;0;F;60;AB;AS;0;0;0;0
09/01/2006;61;000011;01;891;0;144,19;23,07;0;;;;;13;0;0;0;ALBARAN Nº 206;31/01/2006;000059;0;23;0;0,3;R;P;;;0;F;60;AB;AS;0;0;0;0
10/01/2006;61;000012;01;324;0;86,91;13,91;0;;;;;11;0;0;0;ALBARAN Nº 207;31/01/2006;000040;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
12/01/2006;61;000013;01;133;0;15,04;2,41;0;;;;;2;0;0;0;ALBARAN Nº 212;31/01/2006;000042;0;0;0;0;R;P;;;0;F;60;AB;AS;0;0;0;0
11/01/2006;61;000014;01;824;0;72,7;11,63;0;;;;;0;0;0;0;ALBARAN Nº 213;31/01/2006;000046;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
12/01/2006;61;000015;01;133;0;71,7;11,47;0;;;;;2;0;0;0;ALBARAN Nº 214;31/01/2006;000042;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
13/01/2006;61;000016;01;141;0;30,54;4,89;0;;;;;11;0;0;0;ALBARAN Nº 215;31/01/2006;000056;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
13/01/2006;61;000017;01;824;0;6,29;1,01;0;;;;;0;0;0;0;ALABARAN Nº 216;31/01/2006;000046;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
13/01/2006;61;000018;01;914;0;36,93;5,91;0;;;;;11;0;0;0;ALBARAN Nº 219;31/01/2006;000053;0;0;0;0;R;P;;;0;F;60;AB;AS;0;0;0;0
17/01/2006;61;000019;01;22;0;10,2;1,63;0;;;;;11;0;0;0;ALBARAN Nº 220;31/01/2006;000054;0;0;0;0;R;P;;;0;F;60;AB;AS;0;0;0;0
17/01/2006;61;000020;01;824;0;15,83;2,53;0;;;;;0;0;0;0;ALBARAN Nº 221;31/01/2006;000046;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
18/01/2006;61;000021;01;891;0;106,63;17,06;0;;;;;13;0;0;0;ALBARAN Nº 224;31/01/2006;000059;0;23;0;0,3;R;P;;;0;F;60;AB;AS;0;0;0;0
18/01/2006;61;000022;01;290;0;17,39;2,78;0;;;;;1;0;0;0;ALBARAN Nº 225;31/01/2006;000043;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
19/01/2006;61;000023;01;837;0;75,36;12,06;0;;;;;11;0;0;0;ALBARAN Nº 226;31/01/2006;000061;0;0;0;6;R;P;;;0;F;60;AS;AS;0;0;0;0
19/01/2006;61;000024;01;300;0;165,8;26,53;0;;;;;1;0;0;0;ALBARAN Nº 227;31/01/2006;000044;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
17/01/2006;62;000002;01;00;0;40;0;0;;;;;0;0;0;0;;17/01/2006;000002;0;0;0;0;R;A;;;0;F;62;AB;AS;0;0;0;0
20/01/2006;62;000003;01;00;0;25,5;0;0;;;;;0;0;0;0;;20/01/2006;000003;0;0;0;0;R;A;;;0;F;62;AB;AS;0;0;0;0
20/01/2006;62;000004;01;00;0;43;0;0;;;;;0;0;0;0;;20/01/2006;000004;0;0;0;0;R;A;;;0;F;62;AS;AS;0;0;0;0
20/01/2006;62;000005;01;00;0;76,53;0;0;;;;;0;0;0;0;;20/01/2006;000006;0;0;0;0;R;A;;;0;F;62;AB;AS;0;0;0;0
20/01/2006;61;000025;01;275;0;1,42;0,23;0;;;;;41;0;0;0;ALBARAN Nº 233;28/02/2006;000118;0;21;0;0,25;R;P;;;0;F;60;AS;AS;0;0;0;0
23/01/2006;62;000006;01;936;0;221,51;0;0;19/01/2006;000022;MQ EMBUTIDOS;;0;0;0;0;;23/01/2006;000005;0;0;0;0;T;P;;;0;F;62;AB;AS;0;0;0;0
02/01/2006;61;000026;01;1;0;172,83;27,65;0;;;SIDE-7;;1;0;0;0;VALE Nº 4357;31/01/2006;000051;0;19;0;10;R;P;;;0;F;60;AB;AS;0;0;0;0
02/01/2006;61;000027;01;1;0;133,32;21,33;0;;;PF5;;1;0;0;0;VALE Nº 4358;31/01/2006;000050;0;19;0;10;R;P;;;0;F;60;AB;AS;0;0;0;0
10/01/2006;61;000028;01;1;0;62,07;9,93;0;;;KOMATSU SIDE;;1;0;0;0;VALE Nº 4359;31/01/2006;000049;0;19;0;10;R;P;;;0;F;60;AB;AS;0;0;0;0
18/01/2006;61;000029;01;1;0;1010,07;161,61;0;;;SIDE-9;;1;0;0;0;VALE Nº 4360;31/01/2006;000052;0;19;0;10;R;P;;;0;F;60;AB;AS;0;0;0;0
19/01/2006;61;000030;01;1;0;30,54;4,89;0;;;ENGRASE;;1;0;0;0;VALE Nº 4361;31/01/2006;000048;0;19;0;10;R;P;;;0;F;60;AB;AS;0;0;0;0
20/01/2006;61;000031;01;1;0;172,7;27,63;0;;;CAT 245;;1;0;0;0;VALE Nº 4362;31/01/2006;000047;0;19;0;10;R;P;;;0;F;60;AB;AS;0;0;0;0
23/01/2006;61;000032;01;891;0;137,93;22,07;0;;;;;13;0;0;0;ALBARAN Nº 237;31/01/2006;000059;0;23;0;0,3;R;P;;;0;F;60;AB;AS;0;0;0;0
23/01/2006;61;000033;01;310;0;98,07;15,69;0;;;;;40;0;0;0;ALBARAN Nº 238;31/01/2006;000041;0;0;0;0;R;P;;;0;F;60;AB;AS;0;0;0;0
23/01/2006;61;000034;01;891;0;64,28;10,28;0;;;;;13;0;0;0;ALBARAN Nº 239;31/01/2006;000059;0;23;0;0,3;R;P;;;0;F;60;AB;AS;0;0;0;0
23/01/2006;61;000035;01;133;0;30;4,8;0;;;;;2;0;0;0;ALBARAN Nº 240;31/01/2006;000042;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
24/01/2006;61;000036;01;10;0;46,3;7,41;0;;;;;40;0;0;0;ALBARAN Nº 242;31/01/2006;000055;0;0;0;0;R;P;;;0;F;60;AB;AS;0;0;0;0
24/01/2006;61;000037;01;33;0;7,76;1,24;0;;;;;45;0;0;0;ALBARAN Nº 243;28/02/2006;000101;0;22;0;10;R;A;;;0;F;60;AB;AS;0;0;0;0
25/01/2006;61;000038;01;290;0;9,2;1,47;0;;;;;1;0;0;0;ALBARAN Nº 244;31/01/2006;000043;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
25/01/2006;61;000039;01;837;0;31,17;4,99;0;;;;;11;0;0;0;ALBARAN Nº 245;31/01/2006;000061;0;0;0;6;R;P;;;0;F;60;AS;AS;0;0;0;0
24/01/2006;61;000040;01;139;0;4,45;0,71;0;;;;;11;0;0;0;ALBARAN Nº 241;28/02/2006;000126;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
26/01/2006;61;000041;01;50;0;239,45;38,31;0;;;;;45;0;0;0;ALBARAN ENTREGA  Nº 247 PEDIDO Nº 3000087 PEDIDO Nº 1;28/02/2006;000102;0;0;0;0,3;R;A;;;0;F;60;AB;AS;0;0;0;0
26/01/2006;61;000042;01;1101;0;21,09;3,37;0;;;;;0;0;0;0;ALBARAN Nº 248;31/01/2006;000060;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
27/01/2006;61;000043;01;300;20;8,08;1,29;0;;;;;1;0;0;0;ALBARAN Nº 251;31/01/2006;000044;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
27/01/2006;61;000044;01;310;0;340,84;54,53;0;;;;;40;0;0;0;ALBARAN Nº 252;31/01/2006;000041;0;0;0;0;R;P;;;0;F;60;AB;AS;0;0;0;0
30/01/2006;61;000045;01;133;0;9,7;1,55;0;;;;;2;0;0;0;ALBARAN Nº 254;31/01/2006;000042;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
30/01/2006;61;000046;01;928;0;20,39;3,26;0;;;;;0;0;0;0;PAGADO ALBARAN Nº 255;31/01/2006;000062;0;0;0;0;R;P;;;0;F;60;AB;AS;0;0;0;0
31/01/2006;61;000047;01;891;0;43,76;7;0;;;;;13;0;0;0;ALBARAN Nº 256;31/01/2006;000059;0;23;0;0,3;R;P;;;0;F;60;AB;AS;0;0;0;0
31/01/2006;61;000048;01;310;0;38,44;6,15;0;;;;;40;0;0;0;ALBARAN Nº 257;31/01/2006;000041;0;0;0;0;R;P;;;0;F;60;AB;AS;0;0;0;0
31/01/2006;61;000049;01;90;15;34,64;5,54;0;;;;;40;0;0;0;ALBARAN Nº 258;31/01/2006;000058;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
01/02/2006;61;000050;01;837;0;35,03;5,6;0;;;;;11;0;0;0;ALBARAN Nº 259;28/02/2006;000125;0;0;0;6;R;P;;;0;F;60;AS;AS;0;0;0;0
02/02/2006;61;000051;01;824;0;10,31;1,65;0;;;;;0;0;0;0;ALBARAN Nº 261;28/02/2006;000121;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
02/02/2006;61;000052;01;360;0;2,55;0,41;0;;;;;11;0;0;0;ALBARAN Nº 262;31/03/2006;000177;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
03/02/2006;61;000053;01;869;0;7,49;1,2;0;;;;;0;0;0;0;ALBARAN Nº 264;30/04/2006;000226;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
03/02/2006;61;000054;01;314;0;12,54;2,01;0;;;;;41;0;0;0;ALBARAN Nº 266;28/02/2006;000120;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
06/02/2006;61;000055;01;275;0;126,26;20,2;0;;;;;41;0;0;0;ALBARAN Nº 268;28/02/2006;000118;0;21;0;0,25;R;P;;;0;F;60;AS;AS;0;0;0;0
06/02/2006;61;000056;01;823;0;24;3,84;0;;;;;11;0;0;0;ALBARAN Nº 269;28/02/2006;000105;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
06/02/2006;61;000057;01;290;0;122,52;19,6;0;;;;;1;0;0;0;ALBARAN Nº 270;28/02/2006;000117;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
07/02/2006;61;000058;01;133;0;169,5;27,12;0;;;;;2;0;0;0;ALBARAN Nº 272;28/02/2006;000123;0;0;0;0;R;P;;;0;F;60;AB;AS;0;0;0;0
07/02/2006;61;000059;01;300;20;48;7,68;0;;;;;1;0;0;0;ALBARAN Nº 273;28/02/2006;000124;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
09/02/2006;61;000060;01;139;0;49,99;8;0;;;;;11;0;0;0;ALBARAN Nº 276;28/02/2006;000126;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
09/02/2006;61;000061;01;837;0;96,82;15,49;0;;;;;11;0;0;0;ALBARAN Nº 277;28/02/2006;000125;0;0;0;6;R;P;;;0;F;60;AS;AS;0;0;0;0
09/02/2006;61;000062;01;8;0;6,27;1;0;;;;;11;0;0;0;ALBARAN NJº 278;28/02/2006;000106;0;19;0;10;R;P;;;0;F;60;AS;AS;0;0;0;0
09/02/2006;61;000063;01;50;0;25,78;4,12;0;;;;;45;0;0;0;PEDIDO Nº 1000129/06;28/02/2006;000103;0;0;0;0,3;R;A;;;0;F;60;AB;AS;0;0;0;0
10/02/2006;61;000064;01;116;15;15,47;2,48;0;;;;;11;0;0;0;ALBVARAN Nº 284;28/02/2006;000107;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
10/02/2006;62;000007;01;00;0;60,65;0;0;;;;;0;0;0;0;ALBARANER Nº 235-103-271-280;10/02/2006;000007;0;0;0;0;R;A;;;0;F;62;AS;AS;0;0;0;0
10/02/2006;61;000065;01;939;0;51,02;8,16;0;;;;;0;0;0;0;ALBARAN Nº 48;28/02/2006;000104;0;0;0;0;R;P;;;0;F;60;AB;AS;0;0;0;0
10/02/2006;61;000066;01;824;0;19,5;3,12;0;;;;;0;0;0;0;ALBARAN Nº 285;28/02/2006;000121;0;0;0;0;R;P;;;0;F;60;AB;AS;0;0;0;0
10/02/2006;61;000067;01;275;0;30,66;4,91;0;;;;;41;0;0;0;ALBARAN Nº 283;28/02/2006;000118;0;21;0;0,25;R;P;;;0;F;60;AB;AS;0;0;0;0
14/02/2006;61;000068;01;300;0;1030,51;164,88;0;;;;;1;0;0;0;;28/02/2006;000124;0;0;0;0;R;P;;;0;F;60;AB;AS;0;0;0;0
15/02/2006;61;000069;01;141;0;954,93;152,79;0;;;;;11;0;0;0;ALBARAN Nº 296;28/02/2006;000127;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
14/02/2006;61;000070;01;938;0;3,28;0,52;0;;;;;4;0;0;0;ALBARAN Nº 291;28/02/2006;000108;0;0;0;0;R;P;;;0;F;60;AS;AS;0;0;0;0
14/02/2006;61;000071;01;116;15;38,42;6,15;0;;;;;11;0;0;0;ALBARAN Nº 292;28/02/2006;000107;0;0;0;0;R;P;;;0;F;60;AB;AB;0;0;0;0
14/02/2006;61;000072;01;116;15;19,3;3,09;0;;;;;11;0;0;0;ALBARAN Nº 293;28/02/2006;000107;0;0;0;0;R;P;;;0;F;60;AB;AB;0;0;0;0
14/02/2006;61;000073;01;914;0;7;1,12;0;;;;;11;0;0;0;ALBARAN Nº 294;28/02/2006;000109;0;0;0;0;R;P;;;0;F;60;AB;AB;0;0;0;0
27/02/2006;61;000074;01;300;20;9,12;1,46;0;;;;;1;0;0;0;ALBARAN Nº 340;28/02/2006;000124;0;0;0;0;R;P;;;0;F;60;AB;AB;0;0;0;0
16/02/2006;61;000075;01;139;0;3,49;0,56;0;;;;;11;0;0;0;ALBARAN Nº 299;28/02/2006;000126;0;0;0;0;R;P;;;0;F;60;AB;AB;0;0;0;0
16/02/2006;61;000076;01;351;0;20,44;3,27;0;;;;;2;0;0;0;ALBARAN Nº 300;28/02/2006;000110;0;0;0;0;R;P;;;0;F;60;AB;AB;0;0;0;0
17/02/2006;61;000077;01;9;0;149,4;23,9;0;;;;;45;0;0;0;ALBARAN Nº 305;28/02/2006;000111;0;22,5;0;0,3;R;P;;;0;F;60;AB;AB;0;0;0;0
17/02/2006;61;000078;01;133;0;9,7;1,55;0;;;;;2;0;0;0;ALBARAN Nº 306;28/02/2006;000123;0;0;0;0;R;P;;;0;F;60;AB;AB;0;0;0;0
20/02/2006;61;000079;01;310;0;165,24;26,44;0;;;;;40;0;0;0;ALBARAN Nº 307;28/02/2006;000116;0;0;0;0;R;P;;;0;F;60;AB;AB;0;0;0;0
20/02/2006;61;000080;01;370;0;21,3;3,41;0;;;;;2;0;0;0;ALBARAN Nº 308;28/02/2006;000112;0;0;0;0;R;P;;;0;F;60;AB;AB;0;0;0;0
20/02/2006;61;000081;01;1101;0;13,15;2,1;0;;;;;0;0;0;0;ALBARAN Nº 309;28/02/2006;000119;0;0;0;0;R;P;;;0;F;60;AB;AB;0;0;0;0
20/02/2006;61;000082;01;141;0;61,49;9,84;0;;;;;11;0;0;0;ALBARAN Nº 310;28/02/2006;000127;0;0;0;0;R;P;;;0;F;60;AB;AB;0;0;0;0
20/02/2006;61;000083;01;1101;0;9,58;1,53;0;;;;;0;0;0;0;ALBARAN Nº 311;28/02/2006;000119;0;0;0;0;R;P;;;0;F;60;AB;AB;0;0;0;0
20/02/2006;61;000084;01;370;0;17,3;2,77;0;;;;;2;0;0;0;ALBARAN Nº 312;28/02/2006;000112;0;0;0;0;R;P;;;0;F;60;AB;AB;0;0;0;0
21/02/2006;61;000085;01;938;0;262,66;42,03;0;;;;;4;0;0;0;ALBARAN Nº 314;28/02/2006;000108;0;0;0;0;R;P;;;0;F;60;AB;AB;0;0;0;0
