NUMTAR;DOCFEC;DOCSER;DOCNUM;DESTAR;IMPOBRA;IMPMAT;MARCA
01;28/05/2008;81;000577;VTA. DE REPUESTOS;0;43,24;N
01;28/05/2008;81;000578;VTA. DE REPUESTOS;0;2,19;N
01;28/05/2008;82;000182;VTA. DE REPUESTOS;0;27,49;N
01;28/05/2008;81;000579;VTA. DE REPUESTOS;0;18,79;N
01;28/05/2008;81;000580;VTA. DE REPUESTOS;0;44,15;N
01;28/05/2008;81;000581;VTA. DE REPUESTOS;0;133,54;N
01;29/05/2008;81;000582;VTA. DE REPUESTOS;0;45,29;N
01;29/05/2008;81;000583;VTA. DE REPUESTOS;0;6,81;N
01;29/05/2008;81;000584;VTA. DE REPUESTOS;0;10,03;N
01;29/05/2008;81;000585;VTA. DE REPUESTOS;0;27,78;N
01;29/05/2008;81;000586;VTA. DE REPUESTOS;0;3,32;N
01;29/05/2008;81;000587;VTA. DE REPUESTOS;0;40,61;N
01;29/05/2008;81;000588;VTA. DE REPUESTOS;0;57,25;N
01;29/05/2008;81;000589;VTA. DE REPUESTOS;0;2,24;N
01;29/05/2008;82;000183;VTA. DE REPUESTOS;0;7,13;N
01;30/05/2008;81;000590;VTA. DE REPUESTOS;0;36,45;N
01;30/05/2008;83;000047;VTA. DE REPUESTOS;0;1431,76;N
01;30/05/2008;81;000591;VTA. DE REPUESTOS;0;41,76;N
01;30/05/2008;81;000592;VTA. DE REPUESTOS;0;13,92;N
01;30/05/2008;83;000048;VTA. DE REPUESTOS;0;63,14;N
01;02/06/2008;83;000049;VTA. DE REPUESTOS;0;40,17;N
01;02/06/2008;83;000050;VTA. DE REPUESTOS;0;19,73;N
01;02/06/2008;83;000051;VTA. DE REPUESTOS;0;430,96;N
01;02/06/2008;82;000184;VTA. DE REPUESTOS;0;2,96;N
01;02/06/2008;82;000185;VTA. DE REPUESTOS;0;329,26;N
01;02/06/2008;83;000052;VTA. DE REPUESTOS;0;57,38;N
01;02/06/2008;81;000593;VTA. DE REPUESTOS;0;6,53;N
01;03/06/2008;83;000053;VTA. DE REPUESTOS;0;19,49;N
01;03/06/2008;82;000186;VTA. DE REPUESTOS;0;16,59;N
01;03/06/2008;82;000187;VTA. DE REPUESTOS;0;6,45;N
01;03/06/2008;81;000594;VTA. DE REPUESTOS;0;158,58;N
01;03/06/2008;82;000188;VTA. DE REPUESTOS;0;19,35;N
01;03/06/2008;81;000595;VTA. DE REPUESTOS;0;9,2;N
01;03/06/2008;81;000596;VTA. DE REPUESTOS;0;17,92;N
01;04/06/2008;81;000597;VTA. DE REPUESTOS;0;24,06;N
01;04/06/2008;81;000598;VTA. DE REPUESTOS;0;6,37;N
01;04/06/2008;83;000054;VTA. DE REPUESTOS;0;235,21;N
01;04/06/2008;81;000599;VTA. DE REPUESTOS;0;20,4;N
01;04/06/2008;82;000189;VTA. DE REPUESTOS;0;24,83;N
01;04/06/2008;81;000600;VTA. DE REPUESTOS;0;13,14;N
01;04/06/2008;82;000190;VTA. DE REPUESTOS;0;12,24;N
01;05/06/2008;81;000601;VTA. DE REPUESTOS;0;64,71;N
01;05/06/2008;83;000055;VTA. DE REPUESTOS;0;64,76;N
01;05/06/2008;82;000191;VTA. DE REPUESTOS;0;9,47;N
01;05/06/2008;81;000602;VTA. DE REPUESTOS;0;20,28;N
01;05/06/2008;81;000603;VTA. DE REPUESTOS;0;13,14;N
01;05/06/2008;81;000604;VTA. DE REPUESTOS;0;71,86;N
01;05/06/2008;81;000605;VTA. DE REPUESTOS;0;5,46;N
01;05/06/2008;82;000192;VTA. DE REPUESTOS;0;1,88;N
01;05/06/2008;81;000606;VTA. DE REPUESTOS;0;46,75;N
01;05/06/2008;82;000193;VTA. DE REPUESTOS;0;29,6;N
01;06/06/2008;82;000194;VTA. DE REPUESTOS;0;4,59;N
01;06/06/2008;83;000056;VTA. DE REPUESTOS;0;25,13;N
01;06/06/2008;82;000195;VTA. DE REPUESTOS;0;1,98;N
01;06/06/2008;82;000196;VTA. DE REPUESTOS;0;2,42;N
01;06/06/2008;82;000197;VTA. DE REPUESTOS;0;74,31;N
01;06/06/2008;81;000607;VTA. DE REPUESTOS;0;43,36;N
01;06/06/2008;82;000198;VTA. DE REPUESTOS;0;54,52;N
01;06/06/2008;81;000608;VTA. DE REPUESTOS;0;69,38;N
01;09/06/2008;81;000609;VTA. DE REPUESTOS;0;252,34;N
01;09/06/2008;82;000199;VTA. DE REPUESTOS;0;74,81;N
01;09/06/2008;82;000200;VTA. DE REPUESTOS;0;3,12;N
01;09/06/2008;81;000610;VTA. DE REPUESTOS;0;1,84;N
01;09/06/2008;81;000611;VTA. DE REPUESTOS;0;1,65;N
01;09/06/2008;81;000612;VTA. DE REPUESTOS;0;3,98;N
01;09/06/2008;81;000613;VTA. DE REPUESTOS;0;10,16;N
01;09/06/2008;82;000201;VTA. DE REPUESTOS;0;3,19;N
01;09/06/2008;81;000614;VTA. DE REPUESTOS;0;-13,24;N
01;09/06/2008;82;000202;VTA. DE REPUESTOS;0;1,01;N
01;09/06/2008;81;000615;VTA. DE REPUESTOS;0;25,44;N
01;09/06/2008;81;000616;VTA. DE REPUESTOS;0;2,24;N
01;10/06/2008;81;000617;VTA. DE REPUESTOS;0;8,68;N
01;10/06/2008;81;000618;VTA. DE REPUESTOS;0;5,57;N
01;10/06/2008;81;000619;VTA. DE REPUESTOS;0;14,91;N
01;10/06/2008;82;000203;VTA. DE REPUESTOS;0;18,55;N
01;10/06/2008;82;000204;VTA. DE REPUESTOS;0;28,16;N
01;10/06/2008;81;000620;VTA. DE REPUESTOS;0;51,66;N
01;10/06/2008;82;000205;VTA. DE REPUESTOS;0;3,58;N
01;10/06/2008;81;000621;VTA. DE REPUESTOS;0;27,51;N
01;11/06/2008;82;000206;VTA. DE REPUESTOS;0;3,22;N
01;11/06/2008;82;000207;VTA. DE REPUESTOS;0;4,64;N
01;11/06/2008;81;000622;VTA. DE REPUESTOS;0;36,3;N
01;11/06/2008;81;000623;VTA. DE REPUESTOS;0;12,54;N
01;11/06/2008;81;000624;VTA. DE REPUESTOS;0;6,07;N
01;11/06/2008;81;000625;VTA. DE REPUESTOS;0;40,81;N
01;11/06/2008;82;000208;VTA. DE REPUESTOS;0;4,62;N
01;11/06/2008;81;000626;VTA. DE REPUESTOS;0;10,29;N
01;12/06/2008;81;000627;VTA. DE REPUESTOS;0;44,92;N
01;12/06/2008;81;000628;VTA. DE REPUESTOS;0;31,66;N
01;13/06/2008;81;000629;VTA. DE REPUESTOS;0;171,97;N
01;13/06/2008;81;000630;VTA. DE REPUESTOS;0;64;N
01;13/06/2008;83;000057;VTA. DE REPUESTOS;0;9,48;N
01;13/06/2008;81;000631;VTA. DE REPUESTOS;0;1,82;N
01;13/06/2008;81;000632;VTA. DE REPUESTOS;0;71,43;N
01;13/06/2008;82;000209;VTA. DE REPUESTOS;0;15;N
01;13/06/2008;81;000633;VTA. DE REPUESTOS;0;30;N
01;13/06/2008;81;000634;VTA. DE REPUESTOS;0;2,02;N
01;13/06/2008;81;000635;VTA. DE REPUESTOS;0;24,53;N
01;13/06/2008;81;000636;VTA. DE REPUESTOS;0;12,55;N
01;13/06/2008;81;000637;VTA. DE REPUESTOS;0;71,73;N
01;16/06/2008;82;000210;VTA. DE REPUESTOS;0;7,02;N
01;16/06/2008;81;000639;VTA. DE REPUESTOS;0;21,31;N
01;16/06/2008;82;000211;VTA. DE REPUESTOS;0;2,68;N
01;16/06/2008;81;000640;VTA. DE REPUESTOS;0;1,2;N
01;16/06/2008;83;000058;VTA. DE REPUESTOS;0;250,43;N
01;16/06/2008;81;000641;VTA. DE REPUESTOS;0;4,16;N
01;16/06/2008;83;000059;VTA. DE REPUESTOS;0;160,64;N
01;16/06/2008;81;000642;VTA. DE REPUESTOS;0;21,53;N
01;16/06/2008;81;000643;VTA. DE REPUESTOS;0;19,99;N
01;09/06/2008;83;000060;VTA. DE REPUESTOS;0;959,42;N
01;17/06/2008;82;000212;VTA. DE REPUESTOS;0;59,83;N
01;17/06/2008;81;000644;VTA. DE REPUESTOS;0;2,56;N
01;17/06/2008;82;000213;VTA. DE REPUESTOS;0;10,88;N
01;18/06/2008;83;000061;VTA. DE REPUESTOS;0;440,4;N
01;18/06/2008;82;000214;VTA. DE REPUESTOS;0;3,8;N
01;18/06/2008;81;000645;VTA. DE REPUESTOS;0;19,28;N
01;18/06/2008;81;000646;VTA. DE REPUESTOS;0;125,98;N
01;18/06/2008;81;000647;VTA. DE REPUESTOS;0;3,9;N
01;18/06/2008;81;000648;VTA. DE REPUESTOS;0;9,05;N
01;19/06/2008;81;000649;VTA. DE REPUESTOS;0;49,92;N
01;19/06/2008;81;000650;VTA. DE REPUESTOS;0;45,8;N
01;20/06/2008;83;000062;VTA. DE REPUESTOS;0;122,49;N
01;20/06/2008;81;000651;VTA. DE REPUESTOS;0;102;N
01;20/06/2008;82;000215;VTA. DE REPUESTOS;0;2,4;N
01;20/06/2008;81;000652;VTA. DE REPUESTOS;0;7,95;N
01;20/06/2008;81;000653;VTA. DE REPUESTOS;0;4,62;N
01;20/06/2008;81;000654;VTA. DE REPUESTOS;0;84,02;N
01;23/06/2008;82;000217;VTA. DE REPUESTOS;0;47,25;N
01;23/06/2008;82;000218;VTA. DE REPUESTOS;0;3,3;N
01;23/06/2008;81;000655;VTA. DE REPUESTOS;0;39,88;N
01;23/06/2008;81;000656;VTA. DE REPUESTOS;0;24,74;N
01;23/06/2008;81;000657;VTA. DE REPUESTOS;0;36,89;N
01;23/06/2008;81;000658;VTA. DE REPUESTOS;0;2,28;N
01;23/06/2008;82;000219;VTA. DE REPUESTOS;0;1,52;N
01;23/06/2008;81;000659;VTA. DE REPUESTOS;0;2,02;N
01;23/06/2008;81;000660;VTA. DE REPUESTOS;0;557,33;N
01;24/06/2008;81;000661;VTA. DE REPUESTOS;0;41,54;N
01;24/06/2008;82;000220;VTA. DE REPUESTOS;0;2,74;N
01;24/06/2008;82;000221;VTA. DE REPUESTOS;0;2,31;N
01;24/06/2008;81;000662;VTA. DE REPUESTOS;0;85,2;N
01;24/06/2008;81;000665;VTA. DE REPUESTOS;0;8,67;N
01;24/06/2008;82;000222;VTA. DE REPUESTOS;0;106,07;N
01;25/06/2008;81;000666;VTA. DE REPUESTOS;0;18,87;N
01;25/06/2008;81;000667;VTA. DE REPUESTOS;0;7,65;N
01;25/06/2008;81;000668;VTA. DE REPUESTOS;0;6,07;N
01;26/06/2008;81;000669;VTA. DE REPUESTOS;0;9,63;N
01;26/06/2008;81;000670;VTA. DE REPUESTOS;0;10,6;N
01;26/06/2008;81;000671;VTA. DE REPUESTOS;0;83,86;N
01;26/06/2008;81;000672;VTA. DE REPUESTOS;0;43,85;N
01;27/06/2008;81;000673;VTA. DE REPUESTOS;0;101,36;N
01;27/06/2008;82;000223;VTA. DE REPUESTOS;0;14,49;N
01;27/06/2008;81;000674;VTA. DE REPUESTOS;0;67,37;N
01;27/06/2008;82;000224;VTA. DE REPUESTOS;0;191,37;N
01;30/06/2008;81;000675;VTA. DE REPUESTOS;0;70,6;N
01;30/06/2008;81;000676;VTA. DE REPUESTOS;0;2,43;N
01;30/06/2008;81;000677;VTA. DE REPUESTOS;0;88,73;N
01;30/06/2008;81;000678;VTA. DE REPUESTOS;0;38,56;N
01;01/07/2008;81;000679;VTA. DE REPUESTOS;0;52,87;N
01;01/07/2008;81;000680;VTA. DE REPUESTOS;0;17,92;N
01;01/07/2008;81;000681;VTA. DE REPUESTOS;0;72,6;N
01;01/07/2008;81;000682;VTA. DE REPUESTOS;0;195,35;N
01;01/07/2008;81;000683;VTA. DE REPUESTOS;0;0,84;N
01;01/07/2008;81;000684;VTA. DE REPUESTOS;0;1,6;N
01;01/07/2008;81;000685;VTA. DE REPUESTOS;0;314,15;N
01;01/07/2008;81;000686;VTA. DE REPUESTOS;0;14,8;N
01;02/07/2008;81;000687;VTA. DE REPUESTOS;0;18;N
01;02/07/2008;81;000688;VTA. DE REPUESTOS;0;11;N
01;02/07/2008;81;000689;VTA. DE REPUESTOS;0;294,35;N
01;02/07/2008;81;000690;VTA. DE REPUESTOS;0;1,25;N
01;02/07/2008;81;000691;VTA. DE REPUESTOS;0;254,59;N
01;03/07/2008;81;000692;VTA. DE REPUESTOS;0;3,25;N
01;03/07/2008;83;000064;VTA. DE REPUESTOS;0;28,66;N
01;03/07/2008;83;000065;VTA. DE REPUESTOS;0;135,83;N
01;03/07/2008;81;000693;VTA. DE REPUESTOS;0;368,26;N
01;03/07/2008;81;000694;VTA. DE REPUESTOS;0;23,18;N
01;03/07/2008;81;000695;VTA. DE REPUESTOS;0;5,04;N
01;03/07/2008;83;000066;VTA. DE REPUESTOS;0;619,35;N
01;03/07/2008;81;000696;VTA. DE REPUESTOS;0;2,06;N
01;03/07/2008;82;000225;VTA. DE REPUESTOS;0;1,28;N
01;04/07/2008;81;000697;VTA. DE REPUESTOS;0;1,34;N
01;04/07/2008;82;000226;VTA. DE REPUESTOS;0;4,64;N
01;04/07/2008;81;000698;VTA. DE REPUESTOS;0;528,19;N
01;04/07/2008;81;000699;VTA. DE REPUESTOS;0;18,67;N
01;04/07/2008;81;000700;VTA. DE REPUESTOS;0;7,29;N
01;04/07/2008;81;000701;VTA. DE REPUESTOS;0;153,97;N
01;04/07/2008;82;000227;VTA. DE REPUESTOS;0;19,59;N
01;04/07/2008;81;000702;VTA. DE REPUESTOS;0;188,39;N
01;04/07/2008;81;000703;VTA. DE REPUESTOS;0;5,77;N
01;04/07/2008;82;000228;VTA. DE REPUESTOS;0;15,07;N
01;04/07/2008;82;000229;VTA. DE REPUESTOS;0;-8,17;N
01;07/07/2008;81;000704;VTA. DE REPUESTOS;0;13,2;N
01;07/07/2008;81;000705;VTA. DE REPUESTOS;0;3,94;N
01;07/07/2008;82;000230;VTA. DE REPUESTOS;0;4,86;N
01;07/07/2008;82;000231;VTA. DE REPUESTOS;0;12,98;N
01;08/07/2008;81;000706;VTA. DE REPUESTOS;0;1,85;N
01;08/07/2008;81;000707;VTA. DE REPUESTOS;0;8,32;N
01;08/07/2008;81;000708;VTA. DE REPUESTOS;0;2,31;N
01;09/07/2008;81;000709;VTA. DE REPUESTOS;0;49,09;N
01;09/07/2008;82;000232;VTA. DE REPUESTOS;0;31,8;N
01;09/07/2008;81;000710;VTA. DE REPUESTOS;0;6,31;N
01;08/07/2008;81;000711;VTA. DE REPUESTOS;0;71,91;N
01;10/07/2008;81;000712;VTA. DE REPUESTOS;0;36,38;N
01;10/07/2008;82;000233;VTA. DE REPUESTOS;0;1;N
01;10/07/2008;81;000713;VTA. DE REPUESTOS;0;0,59;N
01;09/06/2008;81;000714;VTA. DE REPUESTOS;0;36,6;N
01;10/07/2008;81;000715;VTA. DE REPUESTOS;0;7,01;N
01;10/07/2008;81;000716;VTA. DE REPUESTOS;0;3,86;N
01;11/07/2008;83;000067;VTA. DE REPUESTOS;0;135,6;N
01;11/07/2008;83;000068;VTA. DE REPUESTOS;0;747,79;N
01;11/07/2008;81;000717;VTA. DE REPUESTOS;0;19,33;N
01;11/07/2008;81;000718;VTA. DE REPUESTOS;0;5,29;N
01;11/07/2008;81;000719;VTA. DE REPUESTOS;0;76,6;N
01;14/07/2008;81;000720;VTA. DE REPUESTOS;0;17,4;N
01;14/07/2008;81;000721;VTA. DE REPUESTOS;0;4,22;N
01;14/07/2008;81;000722;VTA. DE REPUESTOS;0;4,65;N
01;14/07/2008;82;000234;VTA. DE REPUESTOS;0;3,08;N
01;14/07/2008;81;000723;VTA. DE REPUESTOS;0;6,11;N
01;14/07/2008;81;000724;VTA. DE REPUESTOS;0;24,77;N
01;14/07/2008;81;000725;VTA. DE REPUESTOS;0;2,34;N
01;15/07/2008;82;000235;VTA. DE REPUESTOS;0;74,57;N
01;15/07/2008;81;000726;VTA. DE REPUESTOS;0;24,77;N
01;15/07/2008;81;000727;VTA. DE REPUESTOS;0;2;N
01;15/07/2008;81;000728;VTA. DE REPUESTOS;0;36,6;N
01;15/07/2008;81;000729;VTA. DE REPUESTOS;0;4,04;N
01;15/07/2008;81;000730;VTA. DE REPUESTOS;0;68,52;N
01;15/07/2008;82;000236;VTA. DE REPUESTOS;0;80;N
01;15/07/2008;81;000731;VTA. DE REPUESTOS;0;3,84;N
01;15/07/2008;82;000237;VTA. DE REPUESTOS;0;6,5;N
01;16/07/2008;81;000732;VTA. DE REPUESTOS;0;156,37;N
01;16/07/2008;81;000733;VTA. DE REPUESTOS;0;47,42;N
01;16/07/2008;81;000734;VTA. DE REPUESTOS;0;66,25;N
01;16/07/2008;81;000735;VTA. DE REPUESTOS;0;10,74;N
01;15/07/2008;81;000736;VTA. DE REPUESTOS;0;-126,3;N
01;16/07/2008;82;000238;VTA. DE REPUESTOS;0;18,21;N
01;17/07/2008;81;000737;VTA. DE REPUESTOS;0;59,01;N
01;17/07/2008;81;000738;VTA. DE REPUESTOS;0;2,96;N
01;17/07/2008;81;000739;VTA. DE REPUESTOS;0;2,28;N
01;17/07/2008;81;000740;VTA. DE REPUESTOS;0;57,89;N
01;17/07/2008;81;000741;VTA. DE REPUESTOS;0;45,18;N
01;17/07/2008;81;000742;VTA. DE REPUESTOS;0;50,09;N
01;17/07/2008;81;000743;VTA. DE REPUESTOS;0;10,85;N
01;17/07/2008;81;000744;VTA. DE REPUESTOS;0;16,23;N
01;18/07/2008;81;000745;VTA. DE REPUESTOS;0;16,32;N
01;18/07/2008;81;000746;VTA. DE REPUESTOS;0;28,96;N
01;18/07/2008;81;000748;VTA. DE REPUESTOS;0;69,6;N
01;18/07/2008;82;000239;VTA. DE REPUESTOS;0;20,69;N
01;21/07/2008;81;000749;VTA. DE REPUESTOS;0;30,19;N
01;21/07/2008;81;000750;VTA. DE REPUESTOS;0;-7,4;N
01;21/07/2008;82;000240;VTA. DE REPUESTOS;0;6,68;N
01;21/07/2008;81;000751;VTA. DE REPUESTOS;0;10,28;N
01;21/07/2008;83;000069;VTA. DE REPUESTOS;0;251,26;N
01;21/07/2008;83;000070;VTA. DE REPUESTOS;0;1068;N
01;21/07/2008;81;000752;VTA. DE REPUESTOS;0;290,91;N
01;21/07/2008;81;000753;VTA. DE REPUESTOS;0;62,89;N
01;22/07/2008;81;000754;VTA. DE REPUESTOS;0;12,46;N
01;22/07/2008;81;000755;VTA. DE REPUESTOS;0;33,75;N
01;22/07/2008;81;000756;VTA. DE REPUESTOS;0;10;N
01;22/07/2008;81;000757;VTA. DE REPUESTOS;0;1,2;N
01;22/07/2008;81;000758;VTA. DE REPUESTOS;0;52,04;N
01;22/07/2008;83;000071;VTA. DE REPUESTOS;0;381,3;N
01;22/07/2008;81;000759;VTA. DE REPUESTOS;0;15,74;N
01;23/07/2008;81;000760;VTA. DE REPUESTOS;0;16,92;N
01;23/07/2008;81;000761;VTA. DE REPUESTOS;0;63,82;N
01;23/07/2008;83;000072;VTA. DE REPUESTOS;0;146,89;N
01;23/07/2008;81;000762;VTA. DE REPUESTOS;0;17,41;N
01;23/07/2008;81;000763;VTA. DE REPUESTOS;0;70,73;N
01;23/07/2008;81;000764;VTA. DE REPUESTOS;0;20,78;N
01;23/07/2008;82;000241;VTA. DE REPUESTOS;0;7,45;N
01;23/07/2008;81;000765;VTA. DE REPUESTOS;0;5,04;N
01;24/07/2008;82;000242;VTA. DE REPUESTOS;0;64,13;N
01;24/07/2008;81;000766;VTA. DE REPUESTOS;0;54,48;N
01;24/07/2008;82;000243;VTA. DE REPUESTOS;0;23,74;N
01;24/07/2008;82;000244;VTA. DE REPUESTOS;0;23,4;N
01;24/07/2008;81;000767;VTA. DE REPUESTOS;0;32,84;N
01;24/07/2008;82;000245;VTA. DE REPUESTOS;0;1,84;N
01;24/07/2008;81;000768;VTA. DE REPUESTOS;0;22,5;N
01;24/07/2008;82;000246;VTA. DE REPUESTOS;0;5;N
01;24/07/2008;81;000769;VTA. DE REPUESTOS;0;16,5;N
01;25/07/2008;81;000770;VTA. DE REPUESTOS;0;47,8;N
01;25/07/2008;81;000771;VTA. DE REPUESTOS;0;34,35;N
01;25/07/2008;81;000772;VTA. DE REPUESTOS;0;2,51;N
01;25/07/2008;82;000247;VTA. DE REPUESTOS;0;11,78;N
01;25/07/2008;81;000773;VTA. DE REPUESTOS;0;53,96;N
01;28/07/2008;81;000774;VTA. DE REPUESTOS;0;1,92;N
01;28/07/2008;81;000775;VTA. DE REPUESTOS;0;156,37;N
01;28/07/2008;81;000776;VTA. DE REPUESTOS;0;2,66;N
01;28/07/2008;81;000777;VTA. DE REPUESTOS;0;5,28;N
01;28/07/2008;81;000778;VTA. DE REPUESTOS;0;26,09;N
01;17/07/2008;82;000248;VTA. DE REPUESTOS;0;138,16;N
01;29/07/2008;81;000779;VTA. DE REPUESTOS;0;4,92;N
01;29/07/2008;81;000782;VTA. DE REPUESTOS;0;2,14;N
01;29/07/2008;81;000783;VTA. DE REPUESTOS;0;84,48;N
01;29/07/2008;81;000784;VTA. DE REPUESTOS;0;6,26;N
01;29/07/2008;82;000249;VTA. DE REPUESTOS;0;332,8;N
01;29/07/2008;81;000785;VTA. DE REPUESTOS;0;657,71;N
01;30/07/2008;81;000786;VTA. DE REPUESTOS;0;5,06;N
01;30/07/2008;81;000787;VTA. DE REPUESTOS;0;16,54;N
01;30/07/2008;81;000788;VTA. DE REPUESTOS;0;0,12;N
01;30/07/2008;81;000789;VTA. DE REPUESTOS;0;57,14;N
01;30/07/2008;81;000790;VTA. DE REPUESTOS;0;24,87;N
01;30/07/2008;81;000791;VTA. DE REPUESTOS;0;22,57;N
01;30/07/2008;81;000792;VTA. DE REPUESTOS;0;10,2;N
01;31/07/2008;81;000793;VTA. DE REPUESTOS;0;136,74;N
01;31/07/2008;81;000794;VTA. DE REPUESTOS;0;20,07;N
01;31/07/2008;82;000250;VTA. DE REPUESTOS;0;7,34;N
01;31/07/2008;81;000795;VTA. DE REPUESTOS;0;7,31;N
01;01/08/2008;82;000251;VTA. DE REPUESTOS;0;392,75;N
01;01/08/2008;81;000797;VTA. DE REPUESTOS;0;156,37;N
01;01/08/2008;81;000798;VTA. DE REPUESTOS;0;156,37;N
01;01/08/2008;81;000799;VTA. DE REPUESTOS;0;11,72;N
01;01/08/2008;81;000800;VTA. DE REPUESTOS;0;13,83;N
01;01/08/2008;81;000801;VTA. DE REPUESTOS;0;7,1;N
01;01/08/2008;81;000802;VTA. DE REPUESTOS;0;2,45;N
01;01/08/2008;81;000803;VTA. DE REPUESTOS;0;58,25;N
01;04/08/2008;81;000804;VTA. DE REPUESTOS;0;9,15;N
01;04/08/2008;81;000805;VTA. DE REPUESTOS;0;49,63;N
01;04/08/2008;81;000806;VTA. DE REPUESTOS;0;13,6;N
01;04/08/2008;81;000807;VTA. DE REPUESTOS;0;44,94;N
01;04/08/2008;82;000252;VTA. DE REPUESTOS;0;52,61;N
01;04/08/2008;82;000253;VTA. DE REPUESTOS;0;18,59;N
01;04/08/2008;82;000254;VTA. DE REPUESTOS;0;60,12;N
01;04/08/2008;81;000808;VTA. DE REPUESTOS;0;48,22;N
01;04/08/2008;81;000809;VTA. DE REPUESTOS;0;131,57;N
01;04/08/2008;81;000810;VTA. DE REPUESTOS;0;18,73;N
01;05/08/2008;81;000811;VTA. DE REPUESTOS;0;7,55;N
01;31/07/2008;81;000812;VTA. DE REPUESTOS;0;-111,98;N
01;05/08/2008;81;000813;VTA. DE REPUESTOS;0;13,74;N
01;05/08/2008;82;000255;VTA. DE REPUESTOS;0;50,1;N
01;05/08/2008;81;000814;VTA. DE REPUESTOS;0;266,18;N
01;05/08/2008;81;000815;VTA. DE REPUESTOS;0;81,29;N
01;05/08/2008;81;000816;VTA. DE REPUESTOS;0;110,87;N
01;06/08/2008;81;000817;VTA. DE REPUESTOS;0;26,07;N
01;06/08/2008;81;000818;VTA. DE REPUESTOS;0;44,94;N
01;06/08/2008;81;000819;VTA. DE REPUESTOS;0;321,92;N
01;06/08/2008;81;000820;VTA. DE REPUESTOS;0;30,59;N
01;06/08/2008;81;000821;VTA. DE REPUESTOS;0;16,31;N
01;06/08/2008;81;000822;VTA. DE REPUESTOS;0;12,11;N
01;06/08/2008;81;000823;VTA. DE REPUESTOS;0;53,27;N
01;07/08/2008;81;000824;VTA. DE REPUESTOS;0;31,91;N
01;07/08/2008;82;000256;VTA. DE REPUESTOS;0;2,88;N
01;07/08/2008;81;000826;VTA. DE REPUESTOS;0;11,85;N
01;08/08/2008;81;000827;VTA. DE REPUESTOS;0;35,3;N
01;08/08/2008;81;000828;VTA. DE REPUESTOS;0;58,52;N
01;08/08/2008;82;000257;VTA. DE REPUESTOS;0;14,95;N
01;08/08/2008;81;000829;VTA. DE REPUESTOS;0;60,18;N
01;11/08/2008;81;000830;VTA. DE REPUESTOS;0;-8,41;N
01;11/08/2008;81;000831;VTA. DE REPUESTOS;0;3,58;N
01;11/08/2008;81;000832;VTA. DE REPUESTOS;0;15,73;N
01;25/07/2008;81;000833;DESMONTAR MOTOR EN MAQUINA Y COLOCACION EN MAQUINA;1274;99,93;S
02;25/07/2008;81;000833;DESPIECE DE MOTOR;1540;311,15;S
03;25/07/2008;81;000833;REPARACION DE RADIADOR;56;900;S
01;11/08/2008;81;000834;VTA. DE REPUESTOS;0;7,52;N
01;12/08/2008;81;000835;VTA. DE REPUESTOS;0;4,82;N
01;12/08/2008;81;000836;VTA. DE REPUESTOS;0;76,24;N
01;12/08/2008;82;000258;VTA. DE REPUESTOS;0;17,84;N
01;12/08/2008;82;000259;VTA. DE REPUESTOS;0;21,04;N
01;12/08/2008;82;000260;VTA. DE REPUESTOS;0;1,4;N
01;12/08/2008;81;000837;VTA. DE REPUESTOS;0;58,2;N
01;12/08/2008;81;000838;VTA. DE REPUESTOS;0;5,59;N
01;12/08/2008;81;000839;VTA. DE REPUESTOS;0;6,91;N
01;12/08/2008;81;000840;VTA. DE REPUESTOS;0;-58,2;N
01;13/08/2008;81;000841;VTA. DE REPUESTOS;0;0;N
01;13/08/2008;81;000842;VTA. DE REPUESTOS;0;5,52;N
01;13/08/2008;81;000843;VTA. DE REPUESTOS;0;61,84;N
01;13/08/2008;81;000845;VTA. DE REPUESTOS;0;77,1;N
01;13/08/2008;81;000846;VTA. DE REPUESTOS;0;91,2;N
01;13/08/2008;82;000261;VTA. DE REPUESTOS;0;7,06;N
01;14/08/2008;81;000847;VTA. DE REPUESTOS;0;588,32;N
01;14/08/2008;82;000262;VTA. DE REPUESTOS;0;12,22;N
01;01/07/2008;81;000848;VTA. DE REPUESTOS;0;51,91;N
01;14/08/2008;82;000263;VTA. DE REPUESTOS;0;2,05;N
01;14/08/2008;81;000849;VTA. DE REPUESTOS;0;2,23;N
01;14/08/2008;81;000850;VTA. DE REPUESTOS;0;4,89;N
01;14/08/2008;81;000851;VTA. DE REPUESTOS;0;2,96;N
01;18/08/2008;82;000264;VTA. DE REPUESTOS;0;2,94;N
01;18/08/2008;81;000852;VTA. DE REPUESTOS;0;27,99;N
01;18/08/2008;82;000265;VTA. DE REPUESTOS;0;58,2;N
01;18/08/2008;81;000853;VTA. DE REPUESTOS;0;21,17;N
01;18/08/2008;81;000854;VTA. DE REPUESTOS;0;1,05;N
01;19/08/2008;81;000855;VTA. DE REPUESTOS;0;5,63;N
01;19/08/2008;83;000073;VTA. DE REPUESTOS;0;6,13;N
01;19/08/2008;81;000856;VTA. DE REPUESTOS;0;11,2;N
01;19/08/2008;81;000857;VTA. DE REPUESTOS;0;85,86;N
01;19/08/2008;81;000858;VTA. DE REPUESTOS;0;4,42;N
01;19/08/2008;83;000074;VTA. DE REPUESTOS;0;197,16;N
01;19/08/2008;81;000859;VTA. DE REPUESTOS;0;43,5;N
01;20/08/2008;82;000266;VTA. DE REPUESTOS;0;59,83;N
