NUMTAR;CODALM;CODPDT;DESPDT;DOCFEC;DOCSER;DOCNUM;CANFACT;CANREAL;DTOMAT;CODMOD;PORIMP;PORREC;PVP;LINMATE;MARCA
01;01;4903-438;CONMUTADOR;09/04/2007;71;000363;5;5;0;01;16;4;13,965;00035;N
01;01;4903-51070;LUZ DE CONTROL;09/04/2007;71;000363;3;3;0;01;16;4;2,418;00040;N
01;01;4903-65800;CONMUTADOR;09/04/2007;71;000363;4;4;0;01;16;4;1,5275;00045;N
01;01;4903-4423710;CONECTOR 6 VIAS ESTANCO;09/04/2007;71;000363;2;2;0;01;16;4;1,8655;00050;N
01;01;4903-4423700;CONECTOR 5 VIAS ESTANCO;09/04/2007;71;000363;2;2;0;01;16;4;1,963;00055;N
01;01;4903-5550;TERMINAL ESPECIAL;09/04/2007;71;000363;100;100;0;01;16;4;0,0975;00060;N
01;01;4903-5560;TERMINAL ESPECIAL;09/04/2007;71;000363;100;100;0;01;16;4;0,0975;00065;N
01;01;4903-C090113;AUTOMATICO UNIVERSAL;09/04/2007;71;000363;1;1;0;01;16;4;163,77;00070;N
01;01;4X16;TORICA NITRILO;16/04/2007;71;000364;10;10;0;01;16;4;0,95;00005;N
01;01;4903-N121;BATERIA 120 +I;16/04/2007;71;000365;2;2;20;01;16;4;78;00005;N
01;01;4X228;TORICA NITRILO;16/04/2007;71;000366;3;3;0;01;16;4;7,16;00005;N
01;01;3X93;TORICA NITRILO;16/04/2007;71;000366;4;4;0;01;16;4;2,22;00010;N
01;01;4X37;TORICA NITRILO;16/04/2007;71;000366;2;2;0;01;16;4;1,71;00015;N
01;01;6I3831;CAT ADAPTADOR;16/04/2007;71;000367;1;1;20;01;16;4;45,22;00005;N
01;01;4738-RS3737;FILTRO AIRE 2º;16/04/2007;71;000367;2;2;20;01;16;4;18,165;00010;N
01;01;4738-RS3736;FILTRO AIRE;16/04/2007;71;000367;2;2;20;01;16;4;30,67;00015;N
01;01;4738-RS3504;FILTRO AIRE 1º;16/04/2007;71;000367;2;2;20;01;16;4;38,57;00020;N
01;01;4738-RS3505;FILTRO AIRE 2º;16/04/2007;71;000367;2;2;20;01;16;4;31,95;00025;N
01;01;4901-B-R;BORNA BATERIA REFORZADA;16/04/2007;71;000367;8;8;20;01;16;4;5,43;00030;N
01;01;4903-87370;BATERIA 95 AH HELLA REFORZADA + DCH;16/04/2007;71;000367;2;2;20;01;16;4;106,5;00035;N
01;01;4903-LAM24V21W;LAMPARA 24V 21W;16/04/2007;71;000368;10;10;20;01;16;4;0,45;00005;N
01;01;4903-LAM/12V 5W;LAMPARA 12V 5W;16/04/2007;71;000368;4;4;20;01;16;4;0,38;00010;N
01;01;4903-376;INTERRUPTOR REFORZADO;16/04/2007;71;000368;1;1;20;01;16;4;19,9;00015;N
01;01;4738-BF1284SP;FILTRO SEP. AGUA/GAS.;16/04/2007;71;000369;1;1;20;01;16;4;37,08;00005;N
01;01;3X38;TORICA NITRILO;17/04/2007;71;000370;3;3;20;01;16;4;1,61;00005;N
01;01;4738-IA9719;FILTRO AIRE 1º      RS3932;17/04/2007;72;000063;1;1;20;;;;25,22;00005;N
01;01;4738-BT217;FILTRO ACEITE;17/04/2007;72;000063;1;1;20;;;;8,34;00010;N
01;01;RP027F30;ACEITE TRANSMISION TO-4 SAE 50;10/04/2007;71;000371;50;50;0;01;16;4;2,216;00005;N
01;01;5.33X123.19;TORICA NITRILO;10/04/2007;71;000371;2;2;0;01;16;4;4,59;00010;N
01;01;4738-BF1280;FILTRO SEP. AG/GAS;17/04/2007;71;000372;1;1;20;01;16;4;8,43;00005;N
01;01;4738-BT339;FILTRO ACEITE MOTOR    J937743;17/04/2007;71;000372;1;1;20;01;16;4;7,38;00010;N
01;01;4903-6317;PULSADOR;17/04/2007;71;000373;1;1;20;01;16;4;5,15;00005;N
01;01;4903-6331;PULSADOR;17/04/2007;71;000373;1;1;20;01;16;4;7,18;00010;N
01;01;4903-RLPS524;RELEX CONMUTADOR 24V 87B;17/04/2007;71;000374;2;2;20;01;16;4;2,85;00005;N
01;01;4903-LAM24V5W;LAMPARA 24V 5W;17/04/2007;71;000374;4;4;20;01;16;4;0,36;00010;N
01;01;8200-16-16;VALVULA 2 VIAS CIERRE ESFERICO;17/04/2007;71;000375;1;1;15;01;16;4;67,49;00005;N
01;01;697-12-12;ARANDELA METAL GOMA 3/4;17/04/2007;71;000375;2;2;15;01;16;4;0,37;00010;N
01;01;639-12-12;ADAPTADOR MACHO-MACHO 3/4;17/04/2007;71;000375;1;1;15;01;16;4;2,29;00015;N
01;01;4738-B76;FILTRO ACEITE MOTOR;18/04/2007;71;000376;8;8;20;01;16;4;9,4;00005;N
01;01;1852-2694;CONS. LATIGUILLO TEFLON LISO 1/2 A 350 MM.-;18/04/2007;71;000377;1;1;20;01;16;4;16,87;00005;N
01;01;2.62X40.94;TORICA NITRILO;19/04/2007;71;000378;10;10;0;01;16;4;1,05;00005;N
01;01;RP247E30;ACEITE HIDRAULICO SAE 10 W;19/04/2007;72;000064;10;10;20;;;;2,15;00005;N
01;01;4903-87342;BATERIA 95 AH HELLA REFORDADA;19/04/2007;71;000379;1;1;20;01;16;4;91,5;00005;N
01;01;4921-37;LIMPIEZA Y REPARACION ENFRIADOR TRANSMISION;19/04/2007;71;000380;1;1;0;01;16;4;250;00005;N
01;01;4903-87342;BATERIA 95 AH HELLA REFORDADA;20/04/2007;71;000381;1;1;20;01;16;4;91,5;00005;N
01;01;1852-2698;CONS. LATIGUILLO R1AT 3/8 A 2310 MM.;20/04/2007;71;000382;1;1;20;01;16;4;20,75;00005;N
01;01;2X10;TORICA NITRILO;20/04/2007;71;000383;1;1;20;01;16;4;1;00005;N
01;01;2.62X9.19;TORICA NITRILO;20/04/2007;71;000383;1;1;20;01;16;4;1,62;00010;N
01;01;4928-11990095K;JUEGO JUNTAS DE TRANSMISION;13/04/2007;71;000384;1;1;0;01;16;4;968,95;00005;N
01;01;4928-11036048;ENGRANE CAJA TRANSFERENCIA;13/04/2007;71;000384;1;1;0;01;16;4;1430,53;00010;N
01;01;4928-6212812;EJE;13/04/2007;71;000384;1;1;0;01;16;4;1833,81;00015;N
01;01;4928-11037065;EJE 3ª Y 4ª VELOCIDAD;13/04/2007;71;000384;1;1;0;01;16;4;2772,16;00020;N
01;01;4928-784467;RODAMIENTO;13/04/2007;71;000384;4;4;0;01;16;4;16,64;00025;N
01;01;4928-11419576;ENGRANE;13/04/2007;71;000384;1;1;0;01;16;4;1316,85;00030;N
01;01;430.033;COLLARIN 48 X 56 X 12;20/04/2007;72;000065;2;2;25;;;;23,8;00005;N
01;01;427.658;RASCADOR 48 X 60 X 7/10;20/04/2007;72;000065;2;2;25;;;;8,21;00010;N
01;01;1852-2680;CONS. LATIGUILLO R2AT 3/8 A 2000 MM.;11/04/2007;71;000385;1;1;0;01;16;4;21,95;00005;N
01;01;7641-06-06;ENCHUFE RAPIDO PLANO HEMBRA  3/8;11/04/2007;71;000385;3;3;0;01;16;4;45,57;00010;N
01;01;7642-06-06;ENCHUFE RAPIDO PLANO MACHO 3/8;11/04/2007;71;000385;2;2;0;01;16;4;18,09;00015;N
01;01;697-6-6;ARANDELA METAL GOMA 3/8;11/04/2007;71;000385;5;5;0;01;16;4;0,27;00020;N
01;01;639-06-06;ADAPTADOR MACHO-MACHO 3/8;11/04/2007;71;000385;3;3;0;01;16;4;1,01;00025;N
01;01;21033;MUELLES DE 501;11/04/2007;71;000386;1;1;15;01;16;4;34,34183;00005;N
01;01;706-02-05;CODO 90º NPT A JIC;11/04/2007;71;000387;4;4;0;01;16;4;3,87;00005;N
01;01;1852-2687;CONS. LATIGUILLO TEFLON LISO 5/8 A 1650 MM.;11/04/2007;71;000388;1;1;15;01;16;4;52,75;00005;N
01;01;5P1296;MANGUERA CMT.;11/04/2007;71;000388;11;11;15;01;16;4;3,11;00010;N
01;01;4908-549-270-90;ABRAZADERA ZEBRA NIROSTA 12 MM.;11/04/2007;71;000388;2;2;15;01;16;4;1,56864;00015;N
01;01;26132;PUNTERO TIPO PICA STD. 501  86420486;11/04/2007;71;000388;1;1;15;01;16;4;460,93;00020;N
01;01;4903-LAM24V21W;LAMPARA 24V 21W;11/04/2007;71;000389;12;12;20;01;16;4;0,45;00005;N
01;01;4903-LAM24V5W;LAMPARA 24V 5W;11/04/2007;71;000389;2;2;20;01;16;4;0,36;00010;N
01;01;4901-FU/8;FUSIBLE  8A;11/04/2007;71;000389;10;10;20;01;16;4;0,1202;00015;N
01;01;4901-FU/16;FUSIBLE 16A;11/04/2007;71;000389;10;10;20;01;16;4;0,13;00020;N
01;01;4901-FU/25;FUSIBLE 25A;11/04/2007;71;000389;10;10;20;01;16;4;0,15025;00025;N
01;01;4903-588;LUZ MARCHA ATRAS ANTINIEBLA POSTERIOR;11/04/2007;71;000389;1;1;20;01;16;4;7,4;00030;N
01;01;4903-891;FARO TRASERO MARCHA ATRAS;11/04/2007;71;000389;2;2;20;01;16;4;7,4;00035;N
01;01;4903-843;PILOTO LATERAL TERSERO;11/04/2007;71;000389;2;2;20;01;16;4;10;00040;N
01;01;1852-2685;CONS. LATIGUILLO 4SP 1" A 3820 MM.;12/04/2007;71;000390;1;1;20;01;16;4;194,69;00005;N
01;01;1P3703;RETEN;12/04/2007;71;000390;1;1;20;01;16;4;3,68;00010;N
01;01;1P3704;RETEN;12/04/2007;71;000390;1;1;20;01;16;4;3,68;00015;N
01;01;09DISPA6;TUBERIA TEKALAN 4 X 6;12/04/2007;71;000391;1;1;15;01;16;4;1;00005;N
01;01;4738-B76;FILTRO ACEITE MOTOR     466634;12/04/2007;71;000392;2;2;15;01;16;4;9,4;00010;N
01;01;1852-2686;CONS. LATIGUILLO TEFLON LISO 1/2 A 1270 MM.;12/04/2007;71;000393;1;1;15;01;16;4;49,55;00005;N
01;01;4903-21014;PILOTO AMBAR RECTANGULAR;13/04/2007;71;000394;2;2;20;01;16;4;17,6;00005;N
01;01;4903-26047;LUZ POSTERIOR LARGO;13/04/2007;71;000394;2;2;20;01;16;4;63,03;00010;N
01;01;4903-LAM24V5W;LAMPARA 24V 5W;13/04/2007;71;000394;5;5;20;01;16;4;0,36;00015;N
01;01;4901-LAM-PLA-24V;LAMPARA PLAFONIER 24V 5W 11;13/04/2007;71;000394;4;4;20;01;16;4;0,27046;00020;N
01;01;4903-013308;RELEX GUILERA;13/04/2007;71;000395;1;1;20;01;16;4;7,38;00005;N
01;01;4903-802;PILOTO INDICADOR DIRECCION LATERAL;13/04/2007;71;000395;1;1;20;01;16;4;5,28;00010;N
01;01;1852-2684;CONS. LATIGUILLO ACERO INOXIDABLE 3/4 A 6000;13/04/2007;71;000396;1;1;0;01;16;4;153,75;00005;N
01;01;FCER-40;MANGUERA FUNDA CERAMICA;13/04/2007;71;000396;6;6;0;01;16;4;37,12;00010;N
01;01;4903-N171;BATERIA 180 AH +I;16/04/2007;71;000397;1;1;15;01;16;4;94,5;00005;N
01;01;1861-12-18;ARANDELA DE ALUMINIO;16/04/2007;71;000397;10;10;15;01;16;4;0,1202;00010;N
01;01;1852-2689;CONS. LATIGUILLO MANGUERA BAJA A 2550 MM.;16/04/2007;71;000397;1;1;15;01;16;4;19,95;00015;N
01;01;4908-539-28-12;ABRAZADERA ZEBRA POWER 9 MM.;16/04/2007;71;000397;1;1;15;01;16;4;0,69116;00020;N
01;01;597-14-14;ARANDELA METAL GOMA M-14;16/04/2007;71;000397;6;6;15;01;16;4;0,37;00025;N
01;01;1861-14-18;ARANDELA DE ALUMINIO;16/04/2007;71;000397;10;10;15;01;16;4;0,1202;00030;N
01;01;1852-2681;CONS. LATIGUILLO R7 1/4 A 5800 MM.;16/04/2007;71;000398;1;1;15;01;16;4;37,15;00005;N
01;01;1852-2688;CONS. LATIGUILLO TEFLON LISO 5/8 A 380 MM.;16/04/2007;71;000399;1;1;20;01;16;4;21,3;00005;N
01;01;1852-2691;CONS. LATIGUILLO 4SP 1" A 1000 MM.;16/04/2007;71;000400;1;1;20;01;16;4;65,85;00005;N
01;01;5K9090;TORICA NITRILO;16/04/2007;71;000400;2;2;20;01;16;4;1,38834;00010;N
01;01;1852-2682;CONS. LATIGUILLO MANGUERA BAJA PRESION A 1150;17/04/2007;71;000401;1;1;0;01;16;4;8,5;00005;N
01;01;1852-2683;CONS. LATIGUILLO MANGUERA BAJA PRESION A 1150;17/04/2007;71;000401;1;1;0;01;16;4;12,99;00010;N
01;01;4738-B76;FILTRO ACEITE MOTOR     466634;17/04/2007;71;000402;2;2;20;01;16;4;9,4;00005;N
01;01;4738-B7685;FILTRO ACEITE BYPASS    477556;17/04/2007;71;000402;2;2;20;01;16;4;18,87;00010;N
01;01;4738-BF988;FILTRO GASOIL     466987   /   4937-01181917;17/04/2007;71;000402;4;4;20;01;16;4;5,45;00015;N
01;01;4738-IA8540;FILTRO AIRE 1º   4785748        PASA 1223500;17/04/2007;71;000402;1;1;20;01;16;4;75,38;00020;N
01;01;623.561;ANILLA SEGURIDAD AGUJERO 90;30/04/2007;72;000066;1;1;20;;0;0;1,12;00005;N
01;01;647-6-6;CODO 90º ESTAMPACION BSP;30/04/2007;72;000066;1;1;20;;0;0;3,6;00010;N
01;01;647-8-8;CODO 90º ESTAMPACION BSP;30/04/2007;72;000066;1;1;20;;0;0;5,28891;00015;N
01;01;682-4-6;REDUCCION MACHO-HENBRA 1/4 - 3/8;30/04/2007;72;000066;1;1;20;;0;0;1,17;00020;N
01;01;1852-2690;CONS. LATIGUILLO R1AT 3/4 A 800 MM.;17/04/2007;71;000403;1;1;0;01;16;4;27,62;00005;N
01;01;4903-201259;MANDO DE MAQUINA;17/04/2007;71;000404;1;1;10;01;16;4;191,7;00005;N
01;01;4901-CNX/6;CONEXION DE 6;17/04/2007;71;000404;1;1;20;01;16;4;4,89825;00010;N
01;01;4901-CNX/8;CONEXION DE 8;17/04/2007;71;000404;1;1;20;01;16;4;6,38876;00015;N
01;01;1852-2692;CONS. LATIGUILLO R2AT 1/2 A 1260 MM.;18/04/2007;71;000405;1;1;20;01;16;4;18,85;00005;N
01;01;1852-2696;CONS. LATIGUILLO R2AT 3/4 A 2200 MM.;18/04/2007;71;000406;1;1;20;01;16;4;46,17;00005;N
01;01;1852-2697;CONS. LATIGUILLO R1AT 1" A 2200 MM.;18/04/2007;71;000406;1;1;20;01;16;4;56,77;00010;N
01;01;676-16-20;ADAPATADOR MACHO 1" BSP- 1.1/4 NPT;18/04/2007;71;000406;2;2;20;01;16;4;17,73;00015;N
01;01;1852-2695;CONS. LATIGUILLO R1AT 5/8 A 3100 MM.;19/04/2007;71;000407;1;1;15;01;16;4;39,45;00005;N
01;01;1063-10X17;MANGUERA ACEITE HYDRO´K;20/04/2007;71;000408;1,1;1,1;20;01;16;4;3,86;00005;N
01;01;20591-06-06;ESPIGA 90º T.L. BSP 3/8;20/04/2007;71;000408;1;1;20;01;16;4;2,25;00010;N
01;01;7622-06-06;ENCHUFE RAPIDO PARTE MACHO 3/8;30/04/2007;72;000066;3;3;20;;0;0;6,09;00025;N
01;01;1852-2701;CONS. LATIGUILLO 4SP 1.1/2 A 560 MM.;20/04/2007;71;000409;1;1;15;01;16;4;160,52;00005;N
01;01;1852-2700;CONS. LATIGUILLO PRESION RELOJ;20/04/2007;71;000410;1;1;15;01;16;4;22,35;00005;N
01;01;0818000V63-06-60;MANOMETRO GLICERINA 0 - 60;20/04/2007;71;000410;1;1;15;01;16;4;19,41;00010;N
01;01;1852-2699;CONS. LATIGUILLO PRESION RELOJ A 430 MM.;20/04/2007;71;000411;1;1;15;01;16;4;22;00005;N
01;01;3.53X91.67;TORICA NITRILO;20/04/2007;71;000412;1;1;20;01;16;4;2,67;00005;N
01;01;1852-2702;CONS. LATIGUILLO R2AT 3/8 A 1220 MM.;20/04/2007;71;000413;1;1;15;01;16;4;14,35;00005;N
01;01;3X95;TORICA NITRILO;23/04/2007;71;000414;2;2;15;01;16;4;3;00005;N
01;01;1852-2703;CONS. LATIGUILLO R2AT 5/16 A 1850 MM.;23/04/2007;71;000415;1;1;20;01;16;4;18,5;00005;N
01;01;4738-S7111NC;FILTRO GASOIL     CAV 296   BF825;23/04/2007;71;000416;1;1;15;01;16;4;3;00005;N
01;01;4738-BT364;FILTRO ACEITE MOTOR;20/04/2007;71;000417;1;1;20;01;16;4;8,15;00005;N
01;01;4202-14-150X40;TORNILLO ACERO;20/04/2007;71;000417;8;8;20;01;16;4;0,57096;00010;N
01;01;1872-14;ARANDELAS GROWER 14 MM.;20/04/2007;71;000417;8;8;20;01;16;4;0,19232;00015;N
01;01;2.62X20.63-V;TORICA VITON;30/04/2007;72;000066;10;10;20;;0;0;1,1;00030;N
01;01;2.62X13.94;TORICA NITRILO;23/04/2007;71;000418;2;2;15;01;16;4;1,01;00005;N
01;01;3.53X26.57;TORICA NITRILO;23/04/2007;71;000418;1;1;15;01;16;4;0,97;00010;N
01;01;2SE001688-151;PILOTO POSTERIOR IZQ. 3 SER. CON MATRICULA;24/04/2007;71;000419;1;1;20;01;16;4;55,5;00005;N
01;01;2SE001688-161;PILOTO POSTERIOR DRCH. 3 SERV CON MATRICULA;24/04/2007;71;000419;1;1;20;01;16;4;55,5;00010;N
01;01;4738-BF7633;FILTRO GAS-OIL;24/04/2007;71;000419;1;1;20;01;16;4;8,88;00015;N
01;01;4738-BF988;FILTRO GASOIL;24/04/2007;71;000419;3;3;20;01;16;4;5,45;00020;N
01;01;1063-19X27.4;MANGUERA ACEITE HYDRO´K;24/04/2007;71;000420;0,83;0,83;20;01;16;4;5,8;00005;N
01;01;682-12-16;REDUCCION MACHO-HEMBRA 3/4 - 1";24/04/2007;71;000421;2;2;20;01;16;4;4,31;00005;N
01;01;10510-10-10;ESPIGA RECTA BSP 5/8-5/8;24/04/2007;72;000067;1;1;0;;;;2,77;00005;N
01;01;4900;REM. LATIG. R2AT 1/2 A 72;25/04/2007;72;000068;1;1;0;;;;5;00005;N
01;01;4928-936443;RACOR COMPROBACION DE PRESION;25/04/2007;71;000422;1;1;15;01;16;4;49,68;00005;N
01;01;10710-06-06;ESPIGA RECTA NPT 3/8;25/04/2007;71;000422;1;1;15;01;16;4;1,57;00010;N
01;01;11110-08-22;MACHO METRICO S.LIGERA 1/2;25/04/2007;71;000423;2;2;20;01;16;4;2,03;00005;N
01;01;697-6-6;ARANDELA METAL GOMA 3/8;25/04/2007;71;000423;2;2;20;01;16;4;0,28;00010;N
01;01;TMG-6;TAPON MACHO 3/8;25/04/2007;71;000423;1;1;20;01;16;4;0,81;00015;N
01;01;726-8-8;TAPON MACHO JIC;23/04/2007;71;000424;1;1;20;01;16;4;2,2;00005;N
01;01;1852-2706;COLOCACION CAMPANAS A MANGUERA SOPLETE;23/04/2007;71;000425;2;2;0;01;16;4;3;00005;N
01;01;23983;TOPE DEL 250;23/04/2007;71;000426;1;1;20;01;16;4;33,88;00005;N
01;01;4738-IA8540;FILTRO AIRE 1º;23/04/2007;71;000426;1;1;20;01;16;4;75,38;00010;N
01;01;1852-2707;CONS. LATIGUILLO R2AT 3/8 A 480 MM.;23/04/2007;71;000427;1;1;15;01;16;4;11,48;00005;N
01;01;1852-2708;CONS. LATIGUILLO R7 3/8 A 415 MM.;23/04/2007;71;000427;1;1;15;01;16;4;10,45;00010;N
01;01;1.78X8.73;TORICA NITRILO;23/04/2007;71;000427;4;4;15;01;16;4;0,97;00015;N
01;01;1852-2709;CONS. LATIGUILLO R2AT 3/4 A 510 MM.;23/04/2007;71;000428;1;1;15;01;16;4;44,03;00005;N
01;01;3.53X24.99;TORICA NITRILO                         5F1678;23/04/2007;71;000428;1;1;15;01;16;4;3,54;00010;N
01;01;3.53X32.92;TORICA NITRILO;23/04/2007;71;000428;2;2;15;01;16;4;2,2538;00015;N
01;01;1852-2710;CONS. LATIGUILLO R1AT 1" A 950MM.;24/04/2007;71;000429;1;1;15;01;16;4;51,75;00005;N
01;01;5K9090;TORICA NITRILO;24/04/2007;71;000429;2;2;15;01;16;4;1,38834;00010;N
01;01;3X35;TORICA NITRILO;24/04/2007;71;000429;1;1;15;01;16;4;1,33;00015;N
01;01;5.33X107.31-V;TORICA VITON;24/04/2007;71;000430;1;1;20;01;16;4;24,16;00005;N
01;01;09NRB4F/3;ENCHUFE RAPIDO MACHO-HEMBRA 3/8 AIRE;25/04/2007;71;000431;1;1;15;01;16;4;2,54;00005;N
01;01;1861-16-22;ARANDELA DE ALUMINIO;25/04/2007;71;000431;1;1;15;01;16;4;0,15025;00010;N
01;01;1861-18-24;ARANDELA DE ALUMINIO;25/04/2007;71;000431;1;1;15;01;16;4;0,21035;00015;N
01;01;1852-2713;CONS. LATIGUILLO R2AT 1/2 A 1500 MM.;25/04/2007;71;000432;1;1;0;01;16;4;21,25;00005;N
01;01;1852-2713;CONS. LATIGUILLO R2AT 1/2 A 1500 MM.;25/04/2007;71;000433;1;1;0;01;16;4;21,25;00005;N
01;01;1852-2714;REMETER LATIGUILLO R1AT 5/8;25/04/2007;71;000434;1;1;15;01;16;4;4;00005;N
01;01;1852-2715;CONS. LATIGUILLO R1AT 3/8 A 550 MM.;25/04/2007;71;000434;1;1;15;01;16;4;8,72;00010;N
01;01;4922-160010;MANDO TERMOSTATO;09/04/2007;71;000363;1;1;0;01;16;4;1,88;00075;N
01;01;4903-CA130IR;ALTERNADOR;09/04/2007;71;000363;1;1;0;01;16;4;165;00080;N
01;01;4903-11250146;RELES 12 V. ISKRA;09/04/2007;71;000363;1;1;0;01;16;4;32,2;00085;N
01;01;4903-CA130IR;ALTERNADOR;09/04/2007;71;000363;1;1;0;01;16;4;165;00090;N
01;01;4922-R134A;GAS ECOLOGICO R 134;09/04/2007;71;000363;12;12;0;01;16;4;6,8;00095;N
01;01;4903-CIM2;CABLE MANGUE 2X1 FLEXIBLE;09/04/2007;71;000363;100;100;0;01;16;4;0,517;00100;N
01;01;4903-CIM3;CABLE 3X1;09/04/2007;71;000363;100;100;0;01;16;4;0,704;00105;N
01;01;4903-CIM4;CABLE 4X1;09/04/2007;71;000363;100;100;0;01;16;4;0,913;00110;N
01;01;4738-BF720;FILTRO GASOIL;23/04/2007;71;000435;1;1;20;01;16;4;10,23;00005;N
01;01;4903-N121;BATERIA 120 +I;25/04/2007;71;000436;1;1;20;01;16;4;78;00005;N
01;01;4738-IH3510;FILTRO HIDRAULICO;30/04/2007;72;000066;1;1;20;;0;0;9;00035;N
01;01;4738-IS7520;FILTRO DESOLEADOR;30/04/2007;72;000066;1;1;20;;0;0;48,48;00040;N
01;01;4738-IA6029;FILTRO AIRE;30/04/2007;72;000066;1;1;20;;0;0;17,31;00045;N
01;01;4915-893-65-10;DESOXIDANTE DIELECTRICO 400 ML;25/04/2007;71;000437;1;1;15;01;16;4;20;00005;N
01;01;4915-893555;TAPA FUGAS ORGANICO;25/04/2007;71;000437;1;1;15;01;16;4;16,5;00010;N
01;01;4903-N120;BATERIA 120 AP +D;24/04/2007;71;000438;1;1;15;01;16;4;78;00005;N
01;01;4901-B-R;BORNA BATERIA REFORZADA;24/04/2007;71;000438;4;4;15;01;16;4;5,43;00010;N
01;01;4903-819;PILOTO CARAVANAS;25/04/2007;71;000439;2;2;20;01;16;4;5,68;00005;N
01;01;09RDM10-3/8;RACOR RAPIDOMACHO CONICO;30/04/2007;72;000066;4;4;20;;0;0;1,62;00050;N
01;01;662-04-06;HEMBRA FIJA DOBLE RECTA;30/04/2007;72;000066;2;2;20;;0;0;2,29;00055;N
01;01;21513-05-14;ESPIGA RECTA T.L.S.LIGERA 5/16;26/04/2007;72;000069;2;2;20;;;;3,75;00005;N
01;01;1852-2716;CONS. LATIGUILLO R1AT 1/2 A 3100 MM.;26/04/2007;71;000440;1;1;15;01;16;4;32,47;00005;N
01;01;1852-2717;CONS. LATIGUILLO R1AT 1/2 A 310 MM.;26/04/2007;71;000441;1;1;20;01;16;4;11,6;00005;N
01;01;1852-2718;CONS. LATIGUILLO R1AT 3/8 A 225 MM.;26/04/2007;72;000070;1;1;20;;;;7,5;00005;N
01;01;1852-2719;CONS. LATIGUILLO R12 3/4 A 1030 MM.;26/04/2007;71;000442;1;1;15;01;16;4;58,78;00005;N
01;01;3.53X32.92;TORICA NITRILO;26/04/2007;71;000442;1;1;15;01;16;4;2,2538;00010;N
01;01;1065-6X1;TUBERIA DE COBRE  O 6MM.;23/04/2007;71;000443;20;20;0;01;16;4;2,15;00005;N
01;01;1065-6X1;TUBERIA DE COBRE  O 6MM.;26/04/2007;71;000444;25;25;0;01;16;4;2,15;00005;N
01;01;1852-2719;CONS. LATIGUILLO R12 3/4 A 1030 MM.;27/04/2007;71;000446;1;1;15;01;16;4;58,78;00005;N
01;01;3.53X32.92;TORICA NITRILO;27/04/2007;71;000446;2;2;15;01;16;4;2,2538;00010;N
01;01;1.5X7;TORICA NITRILO;27/04/2007;71;000447;2;2;20;01;16;4;0,96;00005;N
01;01;4738-IA9821;FILTRO AIRE 1º     PA2847;27/04/2007;72;000071;1;1;20;;;;41,1;00005;N
01;01;4738-S5401NR;FILTRO GASOIL;27/04/2007;72;000071;1;1;20;;;;6,615;00010;N
01;01;4738-BF980;FILTRO GASOIL;27/04/2007;72;000071;1;1;20;;;;5,925;00015;N
01;01;4738-B218;FILTRO ACEITE;27/04/2007;72;000071;1;1;20;;;;9,945;00020;N
01;01;4738-BT8315;FILTRO HIDRAULICO;27/04/2007;72;000071;1;1;20;;;;13,93;00025;N
01;01;4738-PA2945;FILTRO AIRE 1º;27/04/2007;72;000071;1;1;20;;;;35,52;00030;N
01;01;4738-PA2836;FILTRO AIRE 2º;27/04/2007;72;000071;1;1;20;;;;26,35;00035;N
01;01;4738-PA1893;FILTRO AIRE 2º;27/04/2007;72;000071;1;1;20;;;;17,865;00040;N
01;01;4738-B76;FILTRO ACEITE MOTOR;27/04/2007;72;000071;1;1;20;;;;9,4;00045;N
01;01;4738-BF7753;FILTRO GASOIL;27/04/2007;72;000071;1;1;20;;;;18,54;00050;N
01;01;4738-BF1349;FILTRO DECANTADOR GASOIL;27/04/2007;72;000071;1;1;20;;;;22,3;00055;N
01;01;4738-BF1217;FILTRO SEPARADOR;27/04/2007;72;000071;1;1;20;;;;10,59;00060;N
01;01;4738-S0620R;FILTRO ACEITE;27/04/2007;72;000071;1;1;20;;;;15,255;00065;N
01;01;4738-BT8844;FILTRO HIDRAULICO;27/04/2007;72;000071;1;1;20;;;;30,675;00070;N
01;01;8S8258;JUNTA ESCAPE;27/04/2007;71;000448;4;4;0;01;16;4;19,59;00005;N
01;01;1852-2721;CONS. LATIGUILLO R2AT 3/8 A 4000 MM.;27/04/2007;72;000072;2;2;15;;;;39,1;00005;N
01;01;1852-2724;CONS. LATIGUILLO R2AT 3/4 A 1500 MM.;02/05/2007;72;000073;2;2;20;;;;32,5;00005;N
01;01;PB-801;TORNILLO CUCHILLA 1.1/4-UNC X 4";27/04/2007;71;000449;12;12;0;01;16;4;6,05;00005;N
01;01;NP-114;TUERCA EXAGONAL 1.1/4 UNC-7;27/04/2007;71;000449;12;12;0;01;16;4;4,55;00010;N
01;01;1063-13X20;MANGUERA ACEITE HYDRO´K;27/04/2007;71;000450;0,2;0,2;20;01;16;4;4,05;00005;N
01;01;09NRA4F/3;ENCHUFE RAPIDO ROSCA HEMBRA 3/8;27/04/2007;71;000450;1;1;20;01;16;4;8,74;00010;N
01;01;09AG14-3/8;ADAPTADOR A TUBO GOMA;27/04/2007;71;000450;1;1;20;01;16;4;1,08;00015;N
01;01;4908-549-216-25;ABRAZADERA ZEBRA NIROSTA 12 MM.;27/04/2007;71;000450;2;2;20;01;16;4;0,90152;00020;N
01;01;RP037M02;ACEITE MOTOR 15 W 40;02/05/2007;71;000451;1;1;20;01;16;4;417,87;00005;N
